movie_id,name,job,id,title,vote_average,vote_count,budget,revenue
83542,Tom Tykwer,Director,83542,Cloud Atlas,6.6,2977,102000000,130482868
83542,Lilly Wachowski,Director,83542,Cloud Atlas,6.6,2977,102000000,130482868
83542,Lana Wachowski,Director,83542,Cloud Atlas,6.6,2977,102000000,130482868
41216,Zack Snyder,Director,41216,Legend of the Guardians: The Owls of Ga'Hoole,6.5,703,80000000,140073390
314,Pitof,Director,314,Catwoman,4.2,808,100000000,82102379
184315,Brett Ratner,Director,184315,Hercules,5.6,1680,100000000,243400000
9016,Ron Clements,Director,9016,Treasure Planet,7.2,948,140000000,109578115
9016,John Musker,Director,9016,Treasure Planet,7.2,948,140000000,109578115
18162,Brad Silberling,Director,18162,Land of the Lost,5.3,381,100000000,68688831
138103,Patrick Hughes,Director,138103,The Expendables 3,6.1,1795,90000000,206172544
257088,Ericson Core,Director,257088,Point Break,5.5,783,105000000,133718711
10214,Lawrence Guterman,Director,10214,Son of the Mask,3.6,338,84000000,0
205775,Ron Howard,Director,205775,In the Heart of the Sea,6.5,1276,100000000,93820758
11692,Ron Underwood,Director,11692,The Adventures of Pluto Nash,4.4,142,100000000,7103973
22972,Paul Greengrass,Director,22972,Green Zone,6.4,717,100000000,94882889
227973,Steve Martino,Director,227973,The Peanuts Movie,6.5,604,99000000,246233113
29193,David Mamet,Director,29193,The Spanish Prisoner,7.1,73,10000000,13835130
1734,Stephen Sommers,Director,1734,The Mummy Returns,6.0,2206,98000000,433013274
3131,Martin Scorsese,Director,3131,Gangs of New York,7.1,1910,100000000,193772504
76758,Zhang Yimou,Director,76758,The Flowers of War,7.1,187,94000000,95311434
9408,Ash Brannon,Director,9408,Surf's Up,5.9,601,85000000,149044513
9408,Chris Buck,Director,9408,Surf's Up,5.9,601,85000000,149044513
9890,Frank Oz,Director,9890,The Stepford Wives,5.4,334,90000000,102000000
855,Ridley Scott,Director,855,Black Hawk Down,7.2,1811,92000000,172989651
77953,Jay Roach,Director,77953,The Campaign,5.6,578,0,104907746
18,Luc Besson,Director,18,The Fifth Element,7.3,3885,90000000,263920180
37786,Michael Patrick King,Director,37786,Sex and the City 2,5.4,426,100000000,288347692
10501,Don Michael Paul,Director,10501,The Road to El Dorado,7.0,858,95000000,76432727
10501,Bibo Bergeron,Director,10501,The Road to El Dorado,7.0,858,95000000,76432727
57800,Steve Martino,Director,57800,Ice Age: Continental Drift,6.2,2672,95000000,877244782
57800,Mike Thurmeier,Director,57800,Ice Age: Continental Drift,6.2,2672,95000000,877244782
150689,Kenneth Branagh,Director,150689,Cinderella,6.7,2374,95000000,543514353
7980,Peter Jackson,Director,7980,The Lovely Bones,6.6,1065,65000000,93525586
12,Andrew Stanton,Director,12,Finding Nemo,7.6,6122,94000000,940335536
122,Peter Jackson,Director,122,The Lord of the Rings: The Return of the King,8.1,8064,94000000,1118888979
121,Peter Jackson,Director,121,The Lord of the Rings: The Two Towers,8.0,7487,79000000,926287400
68737,Sergei Bodrov,Director,68737,Seventh Son,5.2,957,95000000,114178613
1995,Simon West,Director,1995,Lara Croft: Tomb Raider,5.7,2192,115000000,274703340
157353,Wally Pfister,Director,157353,Transcendence,5.9,2295,100000000,103039258
331,Joe Johnston,Director,331,Jurassic Park III,5.7,2077,93000000,368780809
61791,Rupert Wyatt,Director,61791,Rise of the Planet of the Apes,7.0,4347,93000000,482860185
8204,Mark Waters,Director,8204,The Spiderwick Chronicles,6.3,572,90000000,162839667
47964,John Moore,Director,47964,A Good Day to Die Hard,5.2,3493,92000000,304654182
10733,John Lee Hancock,Director,10733,The Alamo,5.8,106,145000000,25819961
9806,Brad Bird,Director,9806,The Incredibles,7.4,5152,92000000,631442092
1408,Renny Harlin,Director,1408,Cutthroat Island,5.7,136,98000000,10017322
32657,Chris Columbus,Director,32657,Percy Jackson & the Olympians: The Lightning Thief,6.0,2010,95000000,226497209
607,Barry Sonnenfeld,Director,607,Men in Black,6.9,4412,90000000,589390539
863,John Lasseter,Director,863,Toy Story 2,7.3,3806,90000000,497366869
44048,Tony Scott,Director,44048,Unstoppable,6.3,1165,100000000,167805466
5175,Brett Ratner,Director,5175,Rush Hour 2,6.4,1054,90000000,347325802
2655,Robert Zemeckis,Director,2655,What Lies Beneath,6.3,488,100000000,155464351
22794,Phil Lord,Director,22794,Cloudy with a Chance of Meatballs,6.5,1747,100000000,242988466
22794,Christopher Miller,Director,22794,Cloudy with a Chance of Meatballs,6.5,1747,100000000,242988466
8355,Carlos Saldanha,Director,8355,Ice Age: Dawn of the Dinosaurs,6.5,2271,90000000,886686817
116745,Ben Stiller,Director,116745,The Secret Life of Walter Mitty,7.0,3144,90000000,188133322
4327,McG,Director,4327,Charlie's Angels,5.6,1232,92000000,264105545
1422,Martin Scorsese,Director,1422,The Departed,7.9,4339,90000000,289847354
10674,Tony Bancroft,Director,10674,Mulan,7.6,2008,90000000,304320254
10674,Barry Cook,Director,10674,Mulan,7.6,2008,90000000,304320254
7446,Ben Stiller,Director,7446,Tropic Thunder,6.5,1667,92000000,188072649
65754,David Fincher,Director,65754,The Girl with the Dragon Tattoo,7.2,2434,90000000,232617430
1572,John McTiernan,Director,1572,Die Hard: With a Vengeance,6.9,2066,90000000,366101666
10528,Guy Ritchie,Director,10528,Sherlock Holmes,7.0,5766,90000000,524028679
271969,Timur Bekmambetov,Director,271969,Ben-Hur,5.3,621,100000000,94061311
10865,Gary Trousdale,Director,10865,Atlantis: The Lost Empire,6.7,1224,120000000,186053725
10865,Kirk Wise,Director,10865,Atlantis: The Lost Empire,6.7,1224,120000000,186053725
258509,Walt Becker,Director,258509,Alvin and the Chipmunks: The Road Chip,5.8,428,0,233755553
2253,Bryan Singer,Director,2253,Valkyrie,6.7,1173,75000000,200276000
10661,Dennis Dugan,Director,10661,You Don't Mess with the Zohan,5.5,1048,90000000,201596308
257344,Chris Columbus,Director,257344,Pixels,5.6,2513,88000000,243637091
644,Steven Spielberg,Director,644,A.I. Artificial Intelligence,6.8,1974,100000000,235926552
10756,Rob Minkoff,Director,10756,The Haunted Mansion,5.2,466,90000000,182290266
686,Robert Zemeckis,Director,686,Contact,7.2,1308,90000000,171120329
9383,Paul Verhoeven,Director,9383,Hollow Man,5.6,634,95000000,190213455
179,Sydney Pollack,Director,179,The Interpreter,6.2,392,80000000,162944923
76285,Thor Freudenthal,Director,76285,Percy Jackson: Sea of Monsters,5.9,1648,90000000,174578751
1996,Jan de Bont,Director,1996,Lara Croft Tomb Raider: The Cradle of Life,5.5,1418,95000000,156505388
291805,Jon M. Chu,Director,291805,Now You See Me 2,6.7,3235,90000000,334901337
10003,Phillip Noyce,Director,10003,The Saint,5.9,302,68000000,118063304
1535,Tony Scott,Director,1535,Spy Game,6.8,579,92000000,143049560
2067,Brian De Palma,Director,2067,Mission to Mars,5.7,369,90000000,60874615
46195,Carlos Saldanha,Director,46195,Rio,6.5,2166,90000000,484635760
2277,Chris Columbus,Director,2277,Bicentennial Man,6.9,963,100000000,93700000
10357,Mick Jackson,Director,10357,Volcano,5.2,376,90000000,0
4477,Alan J. Pakula,Director,4477,The Devil's Own,5.9,290,90000000,140807547
8665,Kathryn Bigelow,Director,8665,K-19: The Widowmaker,6.1,264,100000000,35168966
9387,John Milius,Director,9387,Conan the Barbarian,6.6,650,20000000,79114085
921,Ron Howard,Director,921,Cinderella Man,7.3,616,88000000,108539911
49852,Andrei Konchalovsky,Director,49852,The Nutcracker: The Untold Story,5.4,50,90000000,16178959
4464,Gary Ross,Director,4464,Seabiscuit,6.7,216,87000000,148336445
664,Jan de Bont,Director,664,Twister,6.1,950,92000000,494471524
8358,Robert Zemeckis,Director,8358,Cast Away,7.5,3218,90000000,429632142
9836,George Miller,Director,9836,Happy Feet,5.9,1410,100000000,384335608
2502,Paul Greengrass,Director,2502,The Bourne Supremacy,7.2,2825,75000000,288500217
9772,Wolfgang Petersen,Director,9772,Air Force One,6.2,840,85000000,315156409
161,Steven Soderbergh,Director,161,Ocean's Eleven,7.2,3783,85000000,450717150
52451,Paul W.S. Anderson,Director,52451,The Three Musketeers,5.6,924,75000000,132274484
76492,Genndy Tartakovsky,Director,76492,Hotel Transylvania,6.8,2566,85000000,358375603
4523,Kevin Lima,Director,4523,Enchanted,6.6,1449,85000000,340487652
59961,Daniel Espinosa,Director,59961,Safe House,6.3,1345,85000000,208076205
10481,Kevin Lima,Director,10481,102 Dalmatians,5.1,313,85000000,183611771
59108,Brett Ratner,Director,59108,Tower Heist,5.8,932,75000000,152930623
1581,Nancy Meyers,Director,1581,The Holiday,6.7,1225,85000000,194168700
9798,Tony Scott,Director,9798,Enemy of the State,6.7,1240,90000000,250649836
22897,Nancy Meyers,Director,22897,It's Complicated,6.2,360,85000000,219103655
298,Steven Soderbergh,Director,298,Ocean's Thirteen,6.5,1999,85000000,311312624
7484,Jill Culton,Director,7484,Open Season,6.1,656,85000000,197309027
7484,Roger Allers,Director,7484,Open Season,6.1,656,85000000,197309027
7484,Anthony Stacchi,Director,7484,Open Season,6.1,656,85000000,197309027
157350,Neil Burger,Director,157350,Divergent,6.9,4663,85000000,288747895
853,Jean-Jacques Annaud,Director,853,Enemy at the Gates,7.2,999,68000000,96976270
10159,Peter Berg,Director,10159,The Rundown,6.4,514,85000000,80916492
9593,John McTiernan,Director,9593,Last Action Hero,6.1,712,85000000,137298489
1904,Rob Marshall,Director,1904,Memoirs of a Geisha,7.3,652,85000000,162242962
9615,Justin Lin,Director,9615,The Fast and the Furious: Tokyo Drift,6.1,1705,85000000,158468292
51052,Barry Cook,Director,51052,Arthur Christmas,6.7,333,0,0
51052,Sarah Smith,Director,51052,Arthur Christmas,6.7,333,0,0
297,Martin Brest,Director,297,Meet Joe Black,6.9,1147,90000000,142940100
9884,Andrew Davis,Director,9884,Collateral Damage,5.5,427,85000000,78382433
16858,Bob Fosse,Director,16858,All That Jazz,7.3,85,0,37823676
62764,Tarsem Singh,Director,62764,Mirror Mirror,5.5,1114,85000000,183018522
22538,Edgar Wright,Director,22538,Scott Pilgrim vs. the World,7.2,2126,60000000,47664559
9341,Jon Amiel,Director,9341,The Core,5.4,516,60000000,74208267
12107,Peter Segal,Director,12107,Nutty Professor II: The Klumps,4.7,332,84000000,123307945
9637,Raja Gosnell,Director,9637,Scooby-Doo,5.4,820,84000000,275650703
49049,Pete Travis,Director,49049,Dredd,6.6,1940,50000000,41037742
9339,Frank Coraci,Director,9339,Click,6.0,2104,82500000,237681299
16281,George A. Romero,Director,16281,Creepshow,6.7,226,8000000,21028755
39691,Brad Peyton,Director,39691,Cats & Dogs 2 : The Revenge of Kitty Galore,4.9,119,85000000,112483764
8247,Doug Liman,Director,8247,Jumper,5.9,1799,85000000,222231186
11253,Guillermo del Toro,Director,11253,Hellboy II: The Golden Army,6.5,1527,85000000,160388063
1949,David Fincher,Director,1949,Zodiac,7.3,2023,65000000,84785914
8452,Roger Spottiswoode,Director,8452,The 6th Day,5.7,595,82000000,96085477
310,Tom Shadyac,Director,310,Bruce Almighty,6.4,3012,80000000,484572835
27578,Sylvester Stallone,Director,27578,The Expendables,6.0,2926,80000000,274470394
954,Brian De Palma,Director,954,Mission: Impossible,6.7,2631,80000000,457696359
70160,Gary Ross,Director,70160,The Hunger Games,6.9,9455,75000000,691210692
45243,Todd Phillips,Director,45243,The Hangover Part II,6.2,3739,80000000,254455986
364,Tim Burton,Director,364,Batman Returns,6.6,1673,80000000,280000000
7518,Karey Kirkpatrick,Director,7518,Over the Hedge,6.3,1074,80000000,343397247
7518,Tim Johnson,Director,7518,Over the Hedge,6.3,1074,80000000,343397247
11544,Chris Sanders,Director,11544,Lilo & Stitch,7.1,1314,80000000,145771527
11544,Dean DeBlois,Director,11544,Lilo & Stitch,7.1,1314,80000000,145771527
9986,Gary Winick,Director,9986,Charlotte's Web,5.8,288,85000000,144000000
8656,Mimi Leder,Director,8656,Deep Impact,5.9,855,75000000,140464664
146216,Dean Parisot,Director,146216,RED 2,6.4,1526,84000000,0
9291,Peter Segal,Director,9291,The Longest Yard,6.2,785,82000000,190320568
55301,Mike Mitchell,Director,55301,Alvin and the Chipmunks: Chipwrecked,5.4,484,75000000,342695435
109418,Dennis Dugan,Director,109418,Grown Ups 2,5.8,1155,80000000,246984278
11665,Peter Segal,Director,11665,Get Smart,6.0,1051,80000000,230685453
6964,Nancy Meyers,Director,6964,Something's Gotta Give,6.3,410,80000000,266728738
11324,Martin Scorsese,Director,11324,Shutter Island,7.8,6336,80000000,294804195
12193,Seth Gordon,Director,12193,Four Christmases,5.3,331,80000000,163733697
9928,Chris Wedge,Director,9928,Robots,6.0,1333,75000000,260696994
9928,Carlos Saldanha,Director,9928,Robots,6.0,1333,75000000,260696994
754,John Woo,Director,754,Face/Off,6.8,1583,80000000,245676146
10202,Adam Shankman,Director,10202,Bedtime Stories,5.9,901,80000000,212874442
4147,Sam Mendes,Director,4147,Road to Perdition,7.3,1077,80000000,181001478
50546,Dennis Dugan,Director,50546,Just Go with It,6.3,1543,80000000,214918407
1701,Simon West,Director,1701,Con Air,6.5,1270,75000000,224012234
13027,D.J. Caruso,Director,13027,Eagle Eye,6.3,1018,80000000,178066569
2289,Anthony Minghella,Director,2289,Cold Mountain,6.7,533,79000000,173013509
20504,Albert Hughes,Director,20504,The Book of Eli,6.6,2164,80000000,157107755
20504,Allen Hughes,Director,20504,The Book of Eli,6.6,2164,80000000,157107755
9574,Les Mayfield,Director,9574,Flubber,5.3,695,80000000,177977226
11618,Jan de Bont,Director,11618,The Haunting,5.2,369,80000000,91188905
2300,Joe Pytka,Director,2300,Space Jam,6.5,1288,80000000,250200000
12096,Shawn Levy,Director,12096,The Pink Panther,5.6,550,0,0
10200,Scott Derrickson,Director,10200,The Day the Earth Stood Still,5.2,1043,80000000,233093859
8834,Richard Donner,Director,8834,Conspiracy Theory,6.5,431,75000000,136982834
228150,David Ayer,Director,228150,Fury,7.4,3946,68000000,211817906
6068,Ivan Reitman,Director,6068,Six Days Seven Nights,5.6,332,70000000,164000000
41515,Eric Brevig,Director,41515,Yogi Bear,5.2,220,80000000,201584141
9023,Kelly Asbury,Director,9023,Spirit: Stallion of the Cimarron,7.4,831,80000000,122563539
9023,Lorna Cook,Director,9023,Spirit: Stallion of the Cimarron,7.4,831,80000000,122563539
38317,Frank Coraci,Director,38317,Zookeeper,5.3,498,80000000,169852759
2157,Stephen Hopkins,Director,2157,Lost in Space,5.0,388,80000000,136159423
14462,Jonathan Demme,Director,14462,The Manchurian Candidate,6.2,393,80000000,96105964
161795,Henry Jaglom,Director,161795,Déjà Vu,8.0,1,0,0
159824,Genndy Tartakovsky,Director,159824,Hotel Transylvania 2,6.7,1497,80000000,473226958
49948,James Algar,Director,49948,Fantasia 2000,7.0,292,80000000,90874570
49948,Don Hahn,Director,49948,Fantasia 2000,7.0,292,80000000,90874570
49948,Gaëtan Brizzi,Director,49948,Fantasia 2000,7.0,292,80000000,90874570
49948,Paul Brizzi,Director,49948,Fantasia 2000,7.0,292,80000000,90874570
49948,Eric Goldberg,Director,49948,Fantasia 2000,7.0,292,80000000,90874570
49948,Hendel Butoy,Director,49948,Fantasia 2000,7.0,292,80000000,90874570
49948,Francis Glebas,Director,49948,Fantasia 2000,7.0,292,80000000,90874570
49948,Pixote Hunt,Director,49948,Fantasia 2000,7.0,292,80000000,90874570
2135,Simon Wells,Director,2135,The Time Machine,5.8,631,80000000,123729176
9822,Ron Underwood,Director,9822,Mighty Joe Young,5.9,208,90000000,0
9705,Dominic Sena,Director,9705,Swordfish,6.1,932,102000000,147080413
1656,Martin Campbell,Director,1656,The Legend of Zorro,5.9,893,75000000,142400065
12159,Vincent Ward,Director,12159,What Dreams May Come,6.8,577,85000000,71485043
9678,Steven Brill,Director,9678,Little Nicky,5.2,438,85000000,0
4442,Terry Gilliam,Director,4442,The Brothers Grimm,5.6,818,88000000,105316267
75,Tim Burton,Director,75,Mars Attacks!,6.1,1509,70000000,101371017
330770,Lucile Hadzihalilovic,Director,330770,Evolution,6.4,47,0,0
9433,Lee Tamahori,Director,9433,The Edge,6.7,349,0,43312294
19959,Jonathan Mostow,Director,19959,Surrogates,5.9,1195,80000000,122444772
11973,Roger Donaldson,Director,11973,Thirteen Days,6.9,189,80000000,34566746
11228,Rob Cohen,Director,11228,Daylight,5.8,378,80000000,159212469
77951,Barry Cook,Director,77951,Walking With Dinosaurs,5.2,133,80000000,126546518
77951,Neil Nightingale,Director,77951,Walking With Dinosaurs,5.2,133,80000000,126546518
5491,Roger Christian,Director,5491,Battlefield Earth,3.0,255,44000000,21400000
10715,Joe Dante,Director,10715,Looney Tunes: Back in Action,5.6,297,80000000,68514844
10197,Rob Marshall,Director,10197,Nine,5.1,165,80000000,53825515
9562,Richard Donner,Director,9562,Timeline,5.4,318,80000000,19480739
9922,Kevin Costner,Director,9922,The Postman,6.1,299,80000000,17626234
9447,George Miller,Director,9447,Babe: Pig in the City,5.2,305,90000000,69131860
274854,Breck Eisner,Director,274854,The Last Witch Hunter,5.7,1316,90000000,146936910
8870,Antony Hoffman,Director,8870,Red Planet,5.4,267,80000000,33463969
9992,Luc Besson,Director,9992,Arthur and the Invisibles,6.0,639,86000000,107944236
36970,Jacques Perrin,Director,36970,Oceans,7.3,111,0,19406406
36970,Jacques Cluzaud,Director,36970,Oceans,7.3,111,0,19406406
10077,Peter Hyams,Director,10077,A Sound of Thunder,4.8,111,80000000,5989640
76649,Paul W.S. Anderson,Director,76649,Pompeii,5.2,1267,130000000,117831631
293644,Andrés Couturier,Director,293644,Top Cat Begins,5.3,9,8000000,0
453,Ron Howard,Director,453,A Beautiful Mind,7.7,3009,60000000,313542341
8587,Roger Allers,Director,8587,The Lion King,8.0,5376,45000000,788241776
8587,Rob Minkoff,Director,8587,The Lion King,8.0,5376,45000000,788241776
72545,Brad Peyton,Director,72545,Journey 2: The Mysterious Island,5.8,1030,79000000,355692760
109451,Cody Cameron,Director,109451,Cloudy with a Chance of Meatballs 2,6.4,915,78000000,248384621
109451,Kris Pearn,Director,109451,Cloudy with a Chance of Meatballs 2,6.4,915,78000000,248384621
9533,Brett Ratner,Director,9533,Red Dragon,6.7,1115,78000000,209196298
2023,Joe Johnston,Director,2023,Hidalgo,6.5,318,100000000,108103450
71880,Dennis Dugan,Director,71880,Jack and Jill,4.1,604,79000000,149673788
584,John Singleton,Director,584,2 Fast 2 Furious,6.2,2028,76000000,236350661
